Link,Source,Tweet,Category,Label
https://twitter.com/TimesNow/status/1487654304886448128?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,The cumulative number of vaccine doses administered in the country has now crossed 165.70 crores. #Covid19,Health,0
https://twitter.com/TimesNow/status/1487651789197430786?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Kerala reported 50,812 new infections and eight COVID-19-related deaths on Saturday. #Kerala",Health,0
https://twitter.com/TimesNow/status/1487621599142445057?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Maharashtra health minister Rajesh Tope on Saturday said that the ""third wave"" of the coronavirus pandemic seems to be waning in the state. #Covid19",Health,0
https://twitter.com/TimesNow/status/1487609006457720836?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,The states were also advised to keep a close watch on the number of hospitalisations and deaths. #Covid19,Health,0
https://twitter.com/TimesNow/status/1487508344701001733?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"A new study has detected that the virus that causes #COVID19, can infect a person for more than 200 days in an atypical case.",Health,0
https://twitter.com/TimesNow/status/1487420263197253634?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,#India has supplied more than three tons of medical assistance and around five lakh doses of #Covid19 vaccines to #Afghanistan in the last few weeks,Health,0
https://twitter.com/MirrorNow/status/1487769537303158787?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#Covid19 UPDATES: UP Covid tally reaches 8100 fresh cases with 12080 discharged & 26 deaths,Health,0
https://twitter.com/MirrorNow/status/1487718729488027648?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#Covid19 updates: #Mumbai, Thane, Raigad, and Palghar were among the districts that were reporting ""very high numbers"" earlier but now Nashik, Nagpur, Pune & Aurangabad are witnessing a surge in cases.",Health,0
https://twitter.com/MirrorNow/status/1487702120199458820?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,Experts recommend starting to exercise as early as possible and syncing it with a balanced diet to ensure longevity and disease-free life,Health,0
https://twitter.com/MirrorNow/status/1487640463628767236?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#Kerala reported 50,812 new infections and eight #COVID19 related deaths on Saturday",Health,0
https://twitter.com/MirrorNow/status/1487633751668846595?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,More than 75% of the eligible population in the country is fully vaccinated: Union Health Minister Mansukh Mandaviya,Health,0
https://twitter.com/MirrorNow/status/1487627880683163649?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Maharashtra health minister Rajesh Tope on Saturday said that #COVID19 third wave seems to be waning in the state,Health,0
https://twitter.com/MirrorNow/status/1487600198402510849?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Union Health Minister Mansukh Mandaviya advised 5 eastern states not to lower their guard and be vigilant even as #COVID19 cases drop,Health,0
https://twitter.com/MirrorNow/status/1487415829839101952?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#MansukhMandaviya reviews Public Health Preparedness to #COVID19 and National #COVID Vaccination Progress with 5 Eastern States Fight against COVID is Joint Effort & Joint Responsibility of the Centre and States, says @mansukhmandviya",Health,0
https://twitter.com/MirrorNow/status/1487409432388837377?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"In the last 24 hours in #Delhi, 4,483 #COVID19 cases have been reported, 8,807 people have been discharged and 28 people have died. Active Cases: 24,800",Health,0
https://twitter.com/MirrorNow/status/1487393306653097985?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Veteran singer #LataMangeshkar's health has improved slightly. Her ventilator was taken away two days ago. She will remain in the intensive care unit for the foreseeable future: Breach Candy Hospital's Dr. Pratit Samdani,Health,0
https://twitter.com/MirrorNow/status/1487392580358660098?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#India has supplied 3 tons of medical assistance, 5 lakh #COVID19 vaccines to #Afghanistan: MEA",Health,0
https://twitter.com/MirrorNow/status/1487350490619052032?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"CASES EMERGE OF BRAIN FOG AFTER COVID Brain fog is a condition that was seen in some patients during the second #COVID19 wave as well, is a condition where the brain is unable to function to it's full capacity.",Health,0
https://twitter.com/MirrorNow/status/1487349348937900032?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,WHO has said that the threat still persists and stressed the need for situation-specific measures. #Covid19 #WHO,Health,0
https://twitter.com/MirrorNow/status/1487333204596039685?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Risk persists, focus on situation-specific measures: #WHO's warning as #COVID19 cases drop in parts of #India",Health,0
https://twitter.com/MirrorNow/status/1487298375087456259?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,SARS-CoV-2 remain active for longer than recommended quarantine period: Study,Health,0
https://twitter.com/MirrorNow/status/1487275559532912642?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,A team of researchers from Chinese Academy of Sciences and Wuhan University noted that #NeoCov is found in a population of bats in South Africa and to date spreads exclusively among these animals,Health,0
https://twitter.com/MirrorNow/status/1487256770850426881?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"World Health Organisation (WHO) says that the NeoCov coronavirus, discovered by Chinese scientists, requires further study #coronavirus #NeoCov",Health,0
https://twitter.com/MirrorNow/status/1487241966710452224?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,A new study of air quality in the Midwestern US found that measuring mass concentration of PM2.5 - particles that are 2.5 micrometres in diameter or smaller - does not correspond well with current methods for classifying particle toxicity #AirPollution,Health,0
https://twitter.com/MirrorNow/status/1487233002145218562?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#Delhi: Barricading & checking underway by the Delhi Police, as night curfew continues in the national capital amid #COVID19 crisis",Health,0
https://twitter.com/MirrorNow/status/1487232315797696512?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Union Health Minister #MansukhMandaviya held a review meeting on Friday with southern states and Union Territories over the #COVID19 situation,Health,0
https://twitter.com/MirrorNow/status/1487191254802780161?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Amidst the #thirdwave of #coronavirus in India, the states of the Southern region still remain a cause of concern",Health,0
https://twitter.com/MirrorNow/status/1487161054778085383?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Air pollution in Hyderabad, Vijaywada (Amaravati) and Visakhapatnam has recorded the sharpest rise in terms of particulate matter between November 2020 to November 2021",Health,0
https://twitter.com/MirrorNow/status/1487047810277167107?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Scientists at #China's Wuhan lab raise alarm over new type of Coronavirus, #NeoCov #COVID19 #India #lockdown #Delhi #Mumbai #COVID",Health,0
https://twitter.com/MirrorNow/status/1487045620414115850?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Southern states remain #India's cause of concern amidst its fight with the #ThirdWave,Health,0
https://twitter.com/MirrorNow/status/1487029399971311619?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"COVID WORRY: 7 WORST HIT DISTRICTS IN THE SOUTH With no signs of the third #covid19 wave ebbing in India, most cases are being reported from the southern states like #Karnataka & #Kerala.",Health,0
https://twitter.com/MirrorNow/status/1486999233991360512?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Srinagar: #Kashmir Administration re-imposes weekend restrictions across the region after spike in Covid-19 cases,Health,0
https://twitter.com/MirrorNow/status/1486981734994673664?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#BREAKING | BOOST TO VACCINATION Drugs Controller General of India gives permission to #BharatBiotech for intranasal #boosterdose trials. The trials will be done at 9 different sites.,Health,0
https://twitter.com/MirrorNow/status/1486969078245855233?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,SPIKE IN SOUTHERN STATES CONTINUE TO BE CENTRE'S CONCERN Union Health Minister will hold a review meeting today with southern states & UT's to review the #COVID19 situation with them. 7 Out of 10 high caseload districts are from southern states like #Karnataka & #Kerala.,Health,0
https://twitter.com/MirrorNow/status/1486908765643620357?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,MANDAVIYA TO MEET HEALTH MINs OF SOUTH STATES Union Health Minister is going to chair a high level virtual meeting with health ministers of southern states to assess the #Covid situation and public health preparedness to tackle #Omicron @Iam_Ayushmann with more details,Health,0
https://twitter.com/MirrorNow/status/1486873614829821955?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Union Health Minister, #mansukhmandaviya to hold review meeting today with southern states, UT's over #COVID situation",Health,0
https://twitter.com/MirrorNow/status/1486734886652166148?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"DCGI GIVES CONDITIONAL MARKET NOD FOR COVISHIELD, COVAXIN India's drug regulator DCGI has given conditional market approval for Covid-19 vaccines, #Covishield and #Covaxin. @Iam_Ayushmann reports",Health,0
https://twitter.com/MirrorNow/status/1486690663701749760?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Union Territory of #JammuAndKashmir reports 4,959 new #COVID19 and 7 deaths today; Active cases at 46,657",Health,0
https://twitter.com/MirrorNow/status/1486653161083265030?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,HEALTH MINISTRY BRIEFING ON #COVID SITUATION The active case numbers and corresponding deaths are much lower during the present surge vis-a-vis the earlier surge. A clear trend in terms of lower cases needing #oxygen supported beds or ICU beds is observed: @MoHFW_INDIA,Health,0
https://twitter.com/MirrorNow/status/1486652855633149952?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,HEALTH MINISTRY BRIEFING ON COVID SITUATION Early indication of a plateau in cases being reported in certain geographies. The trend needs to be observed and required precautions need to be continued: @MoHFW_INDIA,Health,0
https://twitter.com/educationtimes/status/1478331988939472897?s=20&t=xVXiQRZ8z-uU1peI2m2ZOw,Education Times,Delhi government asks school principals for daily update on students’ vaccination. Read the full report at https://educationtimes.com/article/newsroom/88690575/delhi-government-asks-school-principals-for-daily-update-on-students-vaccination,Health,0
https://twitter.com/MirrorNow/status/1488006023147565060?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,"India witnessed a slight dip in daily coronavirus infections with 2,09,918 new #COVID19 cases reported in the last 24 hours",Health,0
https://twitter.com/MirrorNow/status/1487931129193656325?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,Top Indian Health Experts Rule Out Threat From New Coronavirus ‘#NeoCov’,Health,0
https://twitter.com/MirrorNow/status/1487839186761576451?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,"#Uttarakhand reports 2,184 new #COVID19 cases, 5 deaths, and 2,260 recoveries; Active cases stand at 30,790. Today’s positivity rate at 8.96%",Health,0
https://twitter.com/MirrorNow/status/1487047810277167107?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,"Scientists at #China's Wuhan lab raise alarm over new type of Coronavirus, #NeoCov #COVID19 #India #lockdown #Delhi #Mumbai #COVID",Health,0
https://twitter.com/WHO/status/1487819545620488193?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,Onchocerciasis – or “river blindness” – is a parasitic disease caused by a filarial worm transmitted by repeated bites of infected blackflies Right pointing backhand indexhttp://bit.ly/3scvAhl #BeatNTDs,Health,0
https://twitter.com/WHO/status/1487810895862546433?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Visceral leishmaniasis, also known as kala-azar, is transmitted through the bites of infected female sandflies. It causes irregular bouts of fever, substantial weight loss, swelling of the spleen and liver and anaemia. If untreated, fatality rate can be high. #BeatNCDs",Health,0
https://twitter.com/WHO/status/1487776717150302210?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,Taeniasis or cysticercosis is an infection caused by adult tapeworms in human intestines – can be the result of eating undercooked pork. http://bit.ly/3scvAhl In this photo: Farmer transporting a pig in rural #Cambodia. #BeatNTDs,Health,0
https://twitter.com/WHO/status/1487767435977674752?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Trachoma the leading cause of infectious blindness in the world. It is caused by Chlamydia trachomatis. The disease is transmitted through contact with eye and nose discharge of infected people, particularly young children http://bit.ly/3scvAhl #BeatNTDs",Health,0
https://twitter.com/WHO/status/1487755637903745027?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Human African trypanosomiasis, also known as sleeping sickness, is a vector-borne parasitic disease. http://bit.ly/3scvAhl In this photo: A mobile team of national health workers performing systematic screening of population for human sleeping sickness in Bodo village, #Chad.",Health,0
https://twitter.com/WHO/status/1487750340770471936?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Lymphatic filariasis infection, commonly known as elephantiasis, occurs when filarial parasites are transmitted to humans through mosquitoes. http://bit.ly/3scvAhl #BeatNTDs",Health,0
https://twitter.com/WHO/status/1487738123744337923?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,Dracunculiasis (commonly known as Guinea worm disease) is a crippling parasitic disease. It is transmitted exclusively when people drink water contaminated with parasite-infected water fleas. http://bit.ly/3scvAhl #BeatNTDs,Health,0
https://twitter.com/WHO/status/1487728329352491008?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Leprosy is a chronic but curable disease caused by infection mainly of the skin, peripheral nerves, mucosa of the upper respiratory tract & eyes  http://bit.ly/3scvAhl In this picture: A newly diagnosed leprosy patient is shown how to use his multidrug therapy in Flag of India. #BeatNTDs",Health,0
https://twitter.com/WHO/status/1487717792531075074?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Dengue is a mosquito-borne infection causing flu-like illness that may develop into severe dengue and cause lethal complications. https://bit.ly/3scvAhl In this picture: “Fogging” to prevent dengue and other diseases transmitted by in Bali, #Indonesia. Let's #BeatNTDs!",Health,0
https://twitter.com/WHO/status/1487145412502904841?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,It is of utmost importance for children to continue to receive the recommended childhood vaccines for other infectious diseases. #VaccinesWork,Health,0
https://twitter.com/WHO/status/1487105711947628553?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"As childhood vaccination rates fall, the risk of outbreaks like measles & polio increases. #VaccinesWork to help keep us safe from preventable diseases. Ensure vaccines are up to date for you and your family.",Health,0
https://twitter.com/WHO/status/1487089985266364419?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"As we respond to #COVID19, now more than ever, we must ensure routine immunization continues to stop vaccine-preventable diseases and avert the risk of multiple disease outbreaks. #VaccinesWork!",Health,0
https://twitter.com/WHO/status/1487081944622018564?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Vaccines protect people of all ages against preventable diseases and it is one of the best ways to provide children with a healthy start in life. Don't delay, vaccinate today! #VaccinesWork",Health,0
https://twitter.com/DrTedros/status/1486070882024009741?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"The #COVID19 pandemic is a reminder that health is the heartbeat, the foundation, the essential ingredient without which no society can flourish. #EB150",Health,0
https://twitter.com/WHO/status/1485948327514583041?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,The WHO Executive Board #EB150 nominated @DrTedros for WHO Director-General position to be decided at #WHA75 in May 2022,Health,0
https://twitter.com/WHO/status/1485557807827066884?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,Vaccines alone are not the golden ticket out of the #COVID19 pandemic. But there is no path out unless we achieve our shared target of vaccinating 70% of the population of every country by the middle of this year- @DrTedros #EB150 #VaccinEquity,Health,0
https://twitter.com/WHO/status/1485556579340623873?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"If countries use all of these strategies and tools in a comprehensive way, we can end the acute phase of the pandemic this year – we can end #COVID19 as a global health emergency, and we can do it this year- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485553384463777794?s=20&t=D_kuS_E6Q7OB63Y03JsLcA,WHO,"Since Omicron was first identified just 9 weeks ago, more than 80 million #COVID19 cases have been reported to WHO - more than were reported in the whole of 2020- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485572673258373122?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"But the #COVID19 pandemic shows we need to be much more ambitious, much better prepared, and improve the way we measure protection against health emergencies- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485569043591479298?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"As part of WHO’s initiative to eliminate trans fatty acids from the global food supply, mandatory policies prohibiting the use of trans fats are now in effect for 3.2 billion people in 57 countries- @DrTedros #EB150 #BeatNCDs",Health,0
https://twitter.com/WHO/status/1485568336327065600?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"Our current estimates suggest that 900 million people will enjoy better health and wellbeing by 2023, making the General Programme of Work target within reach- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485565785091231745?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"The survey shows that less than one quarter of #AntimicrobialResistance National Action Plans are costed and funded, so WHO has piloted and launched a costing and budgeting tool to support the implementation of national action plans- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485565308584796160?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"The #COVID19 Technology Access Pool, C-TAP, and the Medicines Patent Pool finalized its first licensing agreement for a COVID-19 serological antibody test- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1485564566008475652?s=20&t=irvOZlpJlj96TYCuN7fS2g,WHO,"Last year, experts in #mentalhealth and psychosocial support were deployed to support scaling up of services in 18 countries and territories in response to public health and humanitarian emergencies- @DrTedros #EB150",Health,0
https://twitter.com/WHO/status/1484562332474912776?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"WHO recommends that countries that have achieved high vaccination coverage rates in the high-risk populations prioritise global sharing of #COVID19 vaccines, before vaccinating healthy children & adolescents who are at the lowest risk of severe outcomes. Right pointing backhand index http://bit.ly/3rwoi7C",Health,0
https://twitter.com/WHO/status/1484506916944502787?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,WHO supports efforts to determine the full extent of burden of disease from #AntimicrobialResistance and calls for significant strengthening of microbiology laboratory networks worldwide together with innovative surveys to fill data gaps going forward.,Health,0
https://twitter.com/WHO/status/1484496653063184387?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,Lack of robust global data and evidence of the impact of drug-resistance has been a critical knowledge gap and has hampered efforts to advocate for policies and practices to control #AntimicrobialResistance.,Health,0
https://twitter.com/WHO/status/1483471712700321796?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Make no mistake, Omicron is causing hospitalizations and deaths, and even the less severe cases are inundating health facilities- @DrTedros #COVID19",Health,0
https://twitter.com/WHO/status/1483471618651439108?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Omicron may be less severe, on average, but the narrative that it is a mild disease is misleading, hurts the overall response and costs more lives- @DrTedros #COVID19",Health,0
https://twitter.com/WHO/status/1481949672419831810?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"WHO recommends two new medicines for #COVID19, providing yet more options for treating the disease https://bit.ly/3flUftt",Health,0
https://twitter.com/DrTedros/status/1481342273384337408?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Let’s be clear: while Omicron causes less severe #COVID19 disease than Delta, it remains a dangerous virus, particularly for those who are unvaccinated. Almost 50,000 deaths a week is too many. Learning to live with this virus does not mean we should accept this number of deaths.",Health,0
https://twitter.com/WHO/status/1481296526873960449?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"#HealthWorkers have done their best to protect us for two years; we must all do our part to protect them, by getting vaccinated, and by taking precautions to prevent becoming infected, or infecting someone else- @DrTedros #COVID19",Health,0
https://twitter.com/WHO/status/1481296338587459587?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,A study published last year showed that more than 1 in 4 #healthworkers globally have experienced mental health issues during the #COVID19 pandemic- @DrTedros,Health,0
https://twitter.com/WHO/status/1481296001734524938?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"More transmission means more hospitalizations, more deaths, more people off work, including teachers and #healthworkers, and more risk of another variant emerging that is even more transmissible and more deadly than Omicron- @DrTedros #COVID19",Health,0
https://twitter.com/WHO/status/1481295905580015620?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"The overwhelming majority of people admitted to hospitals around the Earth globe europe-africa are unvaccinated. While vaccines remain very effective at preventing severe #COVID19 disease and death, they do not fully prevent transmission- @DrTedros",Health,0
https://twitter.com/WHO/status/1481293716446928897?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"This huge spike in infections is being driven by the Omicron variant, which is rapidly replacing Delta in almost all countries- @DrTedros #COVID19",Health,0
https://twitter.com/WHO/status/1481285137329500170?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Self-Helf Plus, a course for large groups of up to 30 people, is based on a form of cognitive behavioural therapy. It includes a pre-recorded audio course delivered by non-specialist trained facilitators & an illustrated self-help book adapted for the target group #MentalHealth",Health,0
https://twitter.com/WHO/status/1481272507156119559?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,Achieving health and well-being for all must include addressing the barriers that prevent people with disabilities from accessing the health services they need- @DrTedros #DisabilityInclusion,Health,0
https://twitter.com/WHO/status/1481272391019991045?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"During #COVID19, persons with disabilities have been disproportionately affected by the disease itself, and by the public health and social measures taken by governments. This is unacceptable. It is also largely preventable, and addressable- @DrTedros #DisabilityInclusion",Health,0
https://twitter.com/WHO/status/1481233502670667782?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"A WHO stress management course, Self-Help Plus, has been shown to be effective in preventing mental disorders among refugees. The likelihood of those who took the course having a mental disorder 6 months later was half that of those in the control arm https://bit.ly/3tjCmUs",Health,0
https://twitter.com/WHO/status/1480975086115069953?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Countries need access to reliable and affordable #COVID19 diagnostic tests, personal protective equipment, therapeutics and vaccines NOW. Inequitable access will only prolong this pandemic.",Health,0
https://twitter.com/WHO/status/1480974676289630214?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,Not everyone who needs a #COVID19 test can get one - Testing rates are 88 times higher in high-income countries than in low-income ones.,Health,0
https://twitter.com/WHO/status/1480966143925964800?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"WHO continues to gather the evidence on #COVID19 and work with partners as more data are needed on vaccine effectiveness against new virus variants, particularly against hospitalization, severe disease and death https://bit.ly/3fg0eA0",Health,0
https://twitter.com/WHO/status/1477305895071756291?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"Insulin, a life-saving #diabetes medicine, remains out of reach for many people who need it. WHO is working to increase access to insulin and related products.",Health,0
https://twitter.com/WHO/status/1477216893123575808?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"The vaccine has reinvigorated the fight against #malaria, which killed more than 600,000 people in Africa in 2020. 80% of these deaths were in children under the age of 5.",Health,0
https://twitter.com/WHO/status/1476878093549715461?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"It appears that vaccines are proving to be still protective because even though the numbers are going up exponentially in many countries, hospitalizations, the need for ventilation, the need for critical care, that does not seem to be going up proportionally.- @doctorsoumya",Health,0
https://twitter.com/WHO/status/1476867366793453596?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,Almost 1 in 3 women globally have been subjected to physical or sexual violence by an intimate partner or sexual violence from a non-partner. Exposure to violence at home likely increased during the pandemic https://bit.ly/3GZR4U5,Health,0
https://twitter.com/WHO/status/1476858272401477634?s=20&t=kXeQ1wRCLxXGi8nY5iguIg,WHO,"WHO is committed to dismantling barriers to women’s participation in science, so more can participate in pushing the boundaries of knowledge and safeguarding public health. https://bit.ly/3GZR4U5",Health,0
https://twitter.com/TimesNow/status/1488099739967045633?s=20&t=3_iVNlk4eA7Xt3LendqldQ,Times Now,#AkhileshYadav files nomination from Karhal #March10WithTimesNow,Politics,0
https://twitter.com/TimesNow/status/1487712187997171724?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Former Punjab MLA Jasbir Singh Khangura thanked the party chief for letting him and his mother contest several state elections. #Congress #PunjabElections2022,Politics,0
https://twitter.com/TimesNow/status/1487711828943777792?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"For previous governments, Crime was their occupation & criminals were their friends: UP CM Yogi Adityanth takes a jibe on Opposition. #YogiAdityanath #UPElections22",Politics,0
https://twitter.com/TimesNow/status/1487709669753712641?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Bharatiya Janata Party (BJP) on Sunday announced candidates for all 60 Assembly seats in the upcoming Manipur Assembly election. #BJP #ManipurElections22 #March10WithTimesNow,Politics,0
https://twitter.com/TimesNow/status/1487702119994040321?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,He said corruption is like a 'termite' which makes country hollow. #PMModi #MannKiBaat,Politics,0
https://twitter.com/TimesNow/status/1487694570150375426?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,He was addressing the nation through the 85th episode of his monthly radio programme ‘Mann Ki Baat’. #PMModi #MannKiBaat,Politics,0
https://twitter.com/TimesNow/status/1487692409928564738?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Rahul Gandhi revives Hindutva debate on Mahatma Gandhi's death anniversary; BJP slams him for his remarks. #RahulGandhi #BJP,Politics,0
https://twitter.com/TimesNow/status/1487687020772089862?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Prime Minister Narendra Modi and President Ram Nath Kovind also paid floral tribute to Gandhi at Raj Ghat. #PMModi #MahatmaGandhi,Politics,0
https://twitter.com/TimesNow/status/1487742495488462856?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Rakesh Tikait of BKU calls for protest on January 31, says the promises made by the Central govt to end the agitation have not been fulfilled. Mohit with details. #RakeshTikait #BKU #FarmersProtest",Politics,0
https://twitter.com/IndiaToday/status/1487733369010286600?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,"'Mann Ki Baat': PM Modi lauds contribution of Virat, elite horse of President's Bodyguard #ITVideo #PMModi #Virat",Politics,0
https://twitter.com/IndiaToday/status/1487731190140309504?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,#DilipGhosh engages in war of words with police over Covid norm violation in Bengal's Hoogly. (@RittickMondal),Politics,0
https://twitter.com/IndiaToday/status/1487730811868958722?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,Political parties are using social media extensively to woo their voters before #Goa goes to the polls on February 14. #Goaelection2022 | @pankajcreates,Politics,0
https://twitter.com/IndiaToday/status/1487710693784944641?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,Mega war of Sardars: Navjot Singh Sidhu and Bhagwant Mann file nomination #PunjabPolls #Punjab #Elections | @kamaljitsandhu,Politics,0
https://twitter.com/IndiaToday/status/1487709204593115141?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,#AmitShah: Azam Khan to replace Jayant if SP wins #UttarPradeshElections #UttarPradesh #BJP #SP,Politics,0
https://twitter.com/IndiaToday/status/1487707049530372096?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,"#Bapu politics erupts: 'A Hindutvavadi shot Gandhiji', Rahul Gandhi #MahatmaGandhi #MartyrsDay",Politics,0
